"FUJIFILM VisualSonics Measurement Export"
"MAutoLV 6","M-Mode","Fractional Shortening","%","31.378130",
"MAutoLV 6","M-Mode","Cardiac Output","mL/min","16.561276",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.933721","1.808878E-02","0.920930","0.946512",
"LVAW;s","M-Mode","Depth","mm","1.304651","0.000000","1.304651","1.304651",
"LVID;d","M-Mode","Depth","mm","3.606977","0.144710","3.709302","3.504651",
"LVID;s","M-Mode","Depth","mm","2.519767","0.126621","2.430233","2.609302",
"LVPW;d","M-Mode","Depth","mm","0.703488","5.426633E-02","0.665116","0.741860",
"LVPW;s","M-Mode","Depth","mm","1.061628","9.044389E-02","1.125581","0.997674",



"Series Name","Series 3"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","8:42:27 AM"
"Animal ID","M00699436"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 5","M-Mode","Heart Rate","BPM","478.688394",
"MAutoLV 5","M-Mode","Temperature","C","37.066540",
"MAutoLV 5","M-Mode","Diameter;s","mm","2.286544",
"MAutoLV 5","M-Mode","Diameter;d","mm","3.295616",
"MAutoLV 5","M-Mode","Volume;s","uL","17.879592",
"MAutoLV 5","M-Mode","Volume;d","uL","44.002198",
"MAutoLV 5","M-Mode","Stroke Volume","uL","26.122606",
"MAutoLV 5","M-Mode","Ejection Fraction","%","59.366594",
"MAutoLV 5","M-Mode","Fractional Shortening","%","30.618634",
"MAutoLV 5","M-Mode","Cardiac Output","mL/min","12.504589",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","1.061628","5.426633E-02","1.023256","1.100000",
"LVAW;s","M-Mode","Depth","mm","1.470930","1.808878E-02","1.483721","1.458140",
"LVID;d","M-Mode","Depth","mm","3.338372","5.426633E-02","3.376744","3.300000",
"LVID;s","M-Mode","Depth","mm","2.238372","1.808878E-02","2.251163","2.225581",
"LVPW;d","M-Mode","Depth","mm","0.844186","0.000000","0.844186","0.844186",
"LVPW;s","M-Mode","Depth","mm","1.151163","3.617756E-02","1.125581","1.176744",



"Series Name","Series 2"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","8:38:00 AM"
"Animal ID","M00699420"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 33","M-Mode","Heart Rate","BPM","413.310180",
"MAutoLV 33","M-Mode","Temperature","C","36.978032",
"MAutoLV 33","M-Mode","Diameter;s","mm","2.616122",
"MAutoLV 33","M-Mode","Diameter;d","mm","3.741581",
"MAutoLV 33","M-Mode","Volume;s","uL","24.987288",
"MAutoLV 33","M-Mode","Volume;d","uL","59.729390",
"MAutoLV 33","M-Mode","Stroke Volume","uL","34.742103",
"MAutoLV 33","M-Mode","Ejection Fraction","%","58.165842",
"MAutoLV 33","M-Mode","Fractional Shortening","%","30.079792",
"MAutoLV 33","M-Mode","Cardiac Output","mL/min","14.359265",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.588372","0.144710","0.690698","0.486047",
"LVAW;s","M-Mode","Depth","mm","1.227907","0.180888","1.355814","1.100000",
"LVID;d","M-Mode","Depth","mm","3.773256","0.126621","3.683721","3.862791",
"LVID;s","M-Mode","Depth","mm","2.583721","0.144710","2.481395","2.686047",
"LVPW;d","M-Mode","Depth","mm","0.716279","3.617756E-02","0.690698","0.741860",
"LVPW;s","M-Mode","Depth","mm","0.946512","0.036178","0.972093","0.920930",



"Series Name","Series 1"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","8:31:13 AM"
"Animal ID","M00699419"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.933721","1.808878E-02","0.946512","0.920930",
"LVAW;s","M-Mode","Depth","mm","1.266279","5.426633E-02","1.304651","1.227907",
"LVID;d","M-Mode","Depth","mm","3.632558","0.000000","3.632558","3.632558",
"LVID;s","M-Mode","Depth","mm","2.826744","1.808878E-02","2.813953","2.839535",
"LVPW;d","M-Mode","Depth","mm","1.087209","0.018089","1.074419","1.100000",
"LVPW;s","M-Mode","Depth","mm","1.317442","1.808878E-02","1.330233","1.304651",


"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 2","M-Mode","Heart Rate","BPM","474.871389",
"MAutoLV 2","M-Mode","Temperature","C","36.880368",
"MAutoLV 2","M-Mode","Diameter;s","mm","2.953231",
"MAutoLV 2","M-Mode","Diameter;d","mm","3.734212",
"MAutoLV 2","M-Mode","Volume;s","uL","33.844980",
"MAutoLV 2","M-Mode","Volume;d","uL","59.462931",
"MAutoLV 2","M-Mode","Stroke Volume","uL","25.617951",
"MAutoLV 2","M-Mode","Ejection Fraction","%","43.082221",
"MAutoLV 2","M-Mode","Fractional Shortening","%","20.914209",
"MAutoLV 2","M-Mode","Cardiac Output","mL/min","12.165232",


